Id,Predicted
5315955,85.44723773977354
25475944,53.69693977423496
3120723,114.37537577467207
27053726,128.0910238030828
24289926,169.58441042199973
3387493,250.62284470555355
29654002,157.9011599091704
8107212,81.70439773602337
12233692,133.78902514661095
21736682,107.90427776227453
9219472,158.89058183985642
11165881,61.93985621178008
24379887,106.51598185177089
16368470,156.21712469432057
7272453,183.21904186423248
23614112,227.14798916257394
23145289,107.90427776227453
7742287,88.94177338169199
11037023,81.4370520214698
13308629,156.21712469432057
22336905,350.6697788807294
22401901,136.03037865351232
16839686,136.03037865351232
18988028,57.97447120709229
6731373,83.57581773789846
17795491,34.24838881074962
28673212,156.21712469432057
1763209,63.54393049910159
10057826,36.921845956285445
21825081,230.40770507495264
18423707,183.21904186423248
732700,157.2865075525349
22768701,157.01916183798133
27904840,302.1443870972413
20296968,133.84004559934792
22009072,234.7689778457129
27248487,156.21712469432057
20007899,107.90427776227453
317905,57.9905900682828
8251228,84.6452005961128
320128,110.81255463735009
6849137,157.5538532670885
22518038,102.77314184802073
16123619,395.74806996481357
15488128,157.5538532670885
722464,129.77505901793265
21813814,81.97174345057695
27993666,80.90236059236263
13654127,149.9618050587409
27250504,61.93985621178008
17940009,125.98065167644674
413775,179.4246345227466
23871290,80.90236059236263
14023316,107.90427776227453
11983644,158.89058183985642
4739407,107.05067328087806
15717865,62.20720192633367
19194997,205.08982311989058
26914676,201.51174104022132
16673954,178.08790594997868
21799470,80.90236059236263
16311513,107.90427776227453
13276680,81.16970630691621
23109351,158.89058183985642
21354840,179.15728880819302
29359560,178.08790594997868
14686954,64.07862192820875
29057571,136.03037865351232
11352664,158.08854469619567
17314998,183.21904186423248
24656108,151.03118791695525
9312190,192.430481063627
18488058,58.52528149738997
17813907,183.21904186423248
15108887,64.07862192820875
1914787,63.54393049910159
25184175,205.08982311989058
6423589,103.3078332771279
3181834,352.2738531680509
14106099,178.88994309363943
325429,179.15728880819302
17925111,109.0284614836004
29588587,181.32499499941306
16323024,178.88994309363943
4700265,107.90427776227453
3913635,158.89058183985642
22051355,136.03037865351232
23608727,136.03037865351232
1813829,182.6327830973896
1984390,111.70191862913623
29232781,181.5123797864383
25777661,158.08854469619567
14705110,178.88994309363943
17515734,81.4370520214698
26425874,86.24927488343428
11190701,107.90427776227453
19430305,82.23908916513054
26423738,205.08982311989058
10075145,250.5944511157609
4063357,129.42775237585073
2087663,88.94177338169199
4126452,230.6234834517705
1108309,104.64456184989581
4891616,178.08790594997868
25680422,80.90236059236263
27926311,107.31801899543164
21514852,80.90236059236263
25346842,84.11050916700563
22045554,107.90427776227453
12964763,109.0284614836004
9596708,224.23557989227712
27464651,109.0284614836004
13802195,107.90427776227453
15928889,80.90236059236263
3662827,201.02807006385112
10040649,80.90236059236263
5538720,83.84316345245205
11435936,157.2865075525349
25255024,100.0835658412944
24366897,180.7613630955145
12447273,80.90236059236263
3168120,157.01916183798133
26874727,80.90236059236263
332525,82.23908916513054
10015258,172.25786756753556
27304971,136.03037865351232
29186776,126.81813729665271
13666116,157.5538532670885
24044039,64.07862192820875
20498653,81.16970630691621
25266169,80.90236059236263
21733997,80.90236059236263
21264068,133.4054121091406
19341760,155.1251149731619
17329090,178.35525166453226
23594177,151.833225060616
7480229,157.5538532670885
22906559,88.94177338169199
2210281,156.75181612342774
2636762,104.9119075644494
18476851,81.4370520214698
18402568,53.16224834512781
17297467,81.97174345057695
13394,82.50643487968412
17623200,346.9553324667719
5040218,157.82119898164208
466277,195.04009614282504
24528299,61.93985621178008
4824146,102.77314184802073
7496203,86.24927488343428
5613334,107.90427776227453
20586070,260.3026381775928
28543486,277.59636828567284
29306568,136.03037865351232
3508355,107.90427776227453
8423636,195.5747875719322
4090748,111.43457291458265
16893030,109.0284614836004
11618854,62.47454764088725
19356281,159.45421374375493
18753406,61.93985621178008
22615158,183.21904186423248
11563821,157.5538532670885
17147561,158.89058183985642
9149435,129.77505901793265
22705115,81.70439773602337
13156126,345.1123060546894
12776694,159.69261898351715
6464070,83.57581773789846
24287857,62.47454764088725
8411164,159.42527326896356
27610608,270.354860244783
7637047,109.0284614836004
23101845,159.15792755441
28312421,159.69261898351715
16406680,136.03037865351232
3369826,104.66718871284014
23575358,110.89988148547548
21289856,179.95932595185374
25872636,353.6943230787217
19327508,183.43482024105035
14065821,156.21712469432057
15534686,183.21904186423248
15972733,183.21904186423248
27057790,140.49170936317242
2671926,179.15728880819302
26739303,135.92779086303963
27201257,80.90236059236263
22065495,156.21712469432057
15166520,83.84316345245205
11739698,162.366076129053
17031720,183.21904186423248
21746100,201.51174104022132
21922407,183.21904186423248
13938420,103.3078332771279
2091367,88.92273202897013
21736808,156.21712469432057
21782833,257.629181032057
25834338,81.70439773602337
16179120,54.49897691789572
23062969,156.21712469432057
19360201,178.08790594997868
21344762,157.2865075525349
13952319,38.76073997314668
26608031,292.7603329295482
3238355,159.45421374375493
29149618,183.21904186423248
829083,129.16040666129715
15529123,128.3583695176364
22020786,109.18943899730672
9614760,87.82082318574193
17941948,183.21904186423248
19980048,158.89058183985642
7025693,107.90427776227453
25590511,178.08790594997868
28437023,73.97041336669133
22354348,183.21904186423248
20815456,104.37721613534222
26520935,132.45229657384303
29238311,230.40770507495264
16546876,103.57517899168148
27579844,254.95572388652116
28940279,107.90427776227453
15491431,81.16970630691621
9826081,80.90236059236263
239733,62.47454764088725
13876040,134.7746666669224
21948983,37.18919167083903
10115375,234.7689778457129
22294102,156.21712469432057
20874820,81.97174345057695
3012871,81.70439773602337
29652515,277.59636828567284
15285181,183.21904186423248
15248135,81.4370520214698
9260616,102.77314184802073
9403937,136.03037865351232
19171773,156.21712469432057
28894636,207.767060675801
25806336,61.93985621178008
6347713,156.21712469432057
20212025,39.06061167271411
18721845,61.93985621178008
16465690,158.08854469619567
21633501,254.95572388652116
4744487,83.84316345245205
22706985,156.21712469432057
22191760,178.08790594997868
1251566,153.16995363338393
20933848,64.34596764276233
25713663,86.24927488343428
23480048,37.18919167083903
23620518,183.21904186423248
5334478,157.2865075525349
21961462,156.21712469432057
5936796,159.69261898351715
4174115,270.8895516738902
21636155,80.90236059236263
4128428,178.08790594997868
819893,158.89058183985642
24521322,205.08982311989058
13077370,61.16621265791194
3686493,205.08982311989058
15956772,107.90427776227453
266146,112.2366100582434
16081134,82.23908916513054
22830328,128.0910238030828
4717237,82.7737805942377
1502018,81.97174345057695
27951070,81.70439773602337
13670376,221.82946846129485
26598477,412.3003305191926
272044,157.82119898164208
4774658,183.21904186423248
23516943,62.20720192633367
16487559,156.21712469432057
27136639,61.93985621178008
1928570,80.90236059236263
12917057,157.2865075525349
21864747,102.77314184802073
27778703,156.21712469432057
12385794,271.1568973884438
29504721,302.1443870972413
6108021,82.58639580721245
21604003,277.59636828567284
11282788,82.50643487968412
29751478,183.21904186423248
25664429,158.08854469619567
23513769,168.3693667538045
10083580,80.90236059236263
14639920,178.35525166453226
15378469,107.90427776227453
16614713,155.65980640226908
17856672,222.6315056049556
29543716,252.27848633061078
6886371,109.0284614836004
25516958,109.56315291270757
20212707,179.69198023730016
4454400,205.08982311989058
21116651,196.64417043014652
2521380,183.21904186423248
12836502,160.4946561271779
5825173,240.6530786560163
27106892,183.21904186423248
14952357,84.91254631066639
8312148,157.2865075525349
26306276,80.90236059236263
3411815,81.70439773602337
7859932,80.90236059236263
24676554,54.23163120334213
21594436,180.4940173809609
9373167,183.21904186423248
22419930,63.81127621365518
27486387,109.0284614836004
27584413,15.018538715613492
16837628,159.45421374375493
13426681,156.21712469432057
23565268,230.40770507495264
4198764,158.62323612530284
27530069,201.2954157784047
25871075,299.68292791814883
22703920,82.23908916513054
8795721,64.34596764276233
3540722,132.50331702658
13711439,129.96244380495787
9740264,110.3651900563683
11261146,174.50604345993483
5742795,210.4405178213368
26866483,84.91254631066639
21862079,109.83049862726115
20476397,226.3459520189132
3337808,370.9938199136501
24049220,320.5680676534954
26131183,67.28677050285175
14446717,156.21712469432057
15867800,81.16970630691621
8666770,180.4940173809609
16735848,64.34596764276233
29480988,107.90427776227453
24750367,81.4370520214698
29058736,107.90427776227453
29461095,107.90427776227453
24495291,83.57581773789846
23913344,155.0929409729947
22400568,84.88002032565252
26948963,107.31801899543164
14320998,88.94177338169199
28610673,80.90236059236263
11438999,107.90427776227453
9118945,87.82082318574193
1461873,133.52167943205737
13813731,81.70439773602337
29413438,107.90427776227453
26869596,109.83049862726115
8405978,157.2865075525349
995169,204.47517076325508
9710117,107.90427776227453
12359146,247.27993434027067
8104879,80.90236059236263
18194482,84.11050916700563
9918963,81.16970630691621
23840461,156.21712469432057
9679720,83.30847202334488
8751691,80.90236059236263
975250,81.97174345057695
4275729,155.0929409729947
23219659,103.84252470623507
24101160,251.12914254486807
8172864,80.90236059236263
29706049,202.28160418371488
22151092,82.50643487968412
23360836,234.7689778457129
3689140,179.4246345227466
24041631,80.90236059236263
1316961,128.0910238030828
11873821,162.63342184360656
3717427,183.21904186423248
26033423,344.12288412400335
2494739,82.50643487968412
14660126,256.8271438883962
21982618,183.21904186423248
4865377,109.0284614836004
12780475,63.27658478454801
23024065,83.57581773789846
3272161,159.15792755441
16664273,102.77314184802073
18209795,156.21712469432057
19142273,63.27658478454801
24582124,107.90427776227453
8204305,158.62323612530284
12869567,156.21712469432057
2051675,81.97174345057695
15127414,82.23908916513054
4737392,62.47454764088725
29569979,79.62947408593254
26534723,230.40770507495264
17456123,80.90236059236263
4126676,157.2865075525349
17464043,107.90427776227453
24409829,157.01916183798133
27572554,86.24927488343428
767286,159.42527326896356
26055709,103.57517899168148
17118782,179.95932595185374
5883159,179.69198023730016
15219855,158.89058183985642
6560165,221.82946846129485
10017050,61.93985621178008
24391676,60.71561455155435
15562465,133.43793809415448
26438753,178.08790594997868
23808715,109.83049862726115
21967379,156.21712469432057
25580113,405.24297373995216
747316,157.5538532670885
18358792,253.83154016519532
21501622,103.84252470623507
3465651,58.68780958013279
22118980,80.90236059236263
15378960,150.76384220240166
23596011,62.74189335544084
187979,103.57517899168148
25451077,183.21904186423248
20205846,85.68205746931326
4753918,107.90427776227453
64361,180.4940173809609
13658407,124.64392310367882
12342876,174.7408631894746
21365379,128.0910238030828
18267345,80.90236059236263
21140951,254.95572388652116
6258983,104.10987042078865
28086391,157.7660461336839
27261014,107.90427776227453
9050105,220.89266952699427
3376999,129.16040666129715
28723300,212.6172271044353
26098654,250.3844394657913
13061064,156.21712469432057
10635913,136.03037865351232
6282629,178.88994309363943
11514756,156.75181612342774
22087030,296.02004884192695
5006113,269.0181316720151
11323125,109.56315291270757
12009807,156.21712469432057
8738438,306.50565986800154
18501885,178.08790594997868
20202971,156.21712469432057
23508956,164.23749613092806
25902370,253.83154016519532
10156314,156.21712469432057
29183445,179.64095978456322
9825448,102.77314184802073
22447855,114.37537577467207
28732842,52.62755691602064
19827778,178.88994309363943
786727,179.95932595185374
20257148,390.2019764812452
16767867,158.08854469619567
13575747,61.93985621178008
19162441,107.90427776227453
12389931,156.21712469432057
20618578,158.62323612530284
7221239,102.77314184802073
3912794,81.97174345057695
690553,220.0906323833335
2254412,183.21904186423248
6239753,83.57581773789846
26847619,62.47454764088725
8886910,203.40578790504074
15806018,81.97174345057695
13235951,204.2078250487015
10342806,178.08790594997868
19933967,136.03037865351232
23714378,80.90236059236263
21578513,107.90427776227453
13859196,62.74189335544084
925240,179.15728880819302
9597258,55.03366834700289
25287087,80.90236059236263
5241757,128.89306094674356
21929935,41.75311017097181
21483653,81.70439773602337
20958738,133.25433371750378
10100474,183.21904186423248
5003437,81.97174345057695
9093032,166.9109532764639
21770746,128.0910238030828
559324,183.21904186423248
23302260,161.83138469994583
27466393,104.10987042078865
3426028,82.7737805942377
16533749,86.24927488343428
4216435,79.62947408593254
22777530,80.90236059236263
24734792,183.21904186423248
1520806,196.64417043014652
22214594,165.92531175615247
17669867,156.48447040887416
3068852,156.21712469432057
26810466,178.08790594997868
26275643,199.95868720563678
4077428,156.21712469432057
23121375,87.31865774164862
29209620,277.59636828567284
19787770,80.90236059236263
19016912,107.90427776227453
22066635,155.0929409729947
25127644,178.08790594997868
3302932,282.057698995333
16163323,63.00923906999442
22245972,107.90427776227453
12950979,183.21904186423248
11377233,84.6452005961128
21934181,80.90236059236263
20994326,61.93985621178008
17192309,263.0301577509889
659880,80.90236059236263
22731353,156.21712469432057
21947039,203.40578790504074
29453891,183.21904186423248
13709619,80.90236059236263
15099149,82.7737805942377
28603871,157.9011599091704
3825437,109.0284614836004
27490389,226.07860630435962
14297224,178.08790594997868
21609424,64.8806590718695
28890259,136.03037865351232
8887748,94.26964632004179
28071460,107.90427776227453
23808032,114.37537577467207
16811364,83.84316345245205
21484947,313.1880174115911
19533966,363.10135312073623
26553542,80.90236059236263
12051116,157.5538532670885
13019720,256.02510674473547
9231257,60.71561455155435
4694622,83.30847202334488
28661064,183.43482024105035
18448556,156.21712469432057
